"rmax", "topt", "ctmin", "ctmax", "e", "eh", "q10", "thermal_safety_margin", "thermal_tolerance", "breadth", "skewness", "tAdaptation", "line", "mediumConcentration", "r_tref", "e_from_fit", "eh_from_fit", "th", "r_tadapt", "r_tref_0025", "r_tref_0975", "e_from_fit_0025", "e_from_fit_0975", "sd_e_from_fit", "sd_r_tref"
893.8, 28.87, -31.71, 47.58, 0.29, 0.69, NA, 18.71, 79.3, 13.4, -0.4, 15, "all", 50, 701.027885815317, 0.324783610239423, 2.57701076516783, 34.9008558879236, 560.202496483876, 692.876523290904, 708.412492762727, 0.308863741239466, 0.344510412369394, 0.00889503407677872, 4.06748373835413
989.21, 30.57, -Inf, 46.95, 0.23, 0.8, NA, 16.38, Inf, 14.11, -0.57, 15, "all", 100, 753.867934834425, 0.263261499674585, 3.03322846005028, 36.8645956381011, 629.080418911264, 745.044543570689, 761.3359776712, 0.249056636871312, 0.279113536871715, 0.00801322953005777, 4.16718465419732
812.26, 29.62, -34.11, 46.64, 0.27, 0.69, NA, 17.02, 80.75, 13.28, -0.42, 15, "all", 200, 619.96376003262, 0.304363888306209, 2.86101355032, 35.612726984588, 502.805325411606, 613.663687091724, 627.63358231739, 0.286769647527175, 0.322614688745338, 0.00918770639704765, 3.57463799899827
674.36, 32.84, -22.58, 44.54, 0.36, 1.24, NA, 11.7, 67.12, 10.25, -0.88, 20, "all", 50, 400.762452674777, 0.368128330290827, 4.2437262223125, 37.3794915398702, 400.729271534722, 383.315249325668, 423.770013756322, 0.318710406051367, 0.422408899372225, 0.0263679039250836, 10.3115128084515
811.99, 31.51, -32.56, 44.58, 0.29, 0.85, NA, 13.07, 77.14, 11.92, -0.56, 20, "all", 100, 560.236187385692, 0.303846625715478, 3.81326010486192, 36.7284394345896, 560.073883737104, 549.764200374607, 572.090269437902, 0.278880699441691, 0.326927501742287, 0.0126211274727964, 5.95850299330932
718.88, 31.15, -30.13, 45.54, 0.29, 0.93, NA, 14.39, 75.67, 11.99, -0.64, 20, "all", 200, 497.532135709211, 0.321924227209557, 3.41989371323308, 36.5306537172772, 497.169840365147, 493.369701838858, 501.783084883372, 0.309830622950753, 0.334741866457154, 0.00615955892702388, 2.11002190924478
759.91, 32.58, -Inf, 43.38, 0.14, 1.58, NA, 10.8, Inf, 16.29, -1.43, 25, "all", 50, 603.41389562557, 0.16125907221816, 5.1177623827356, 38.0711429109464, 671.416359161222, 588.023178795138, 617.014198706145, 0.137876521494112, 0.1882972731707, 0.0126396061458913, 7.36529490090065
846.34, 31.56, -37.68, 45.27, 0.26, 0.85, NA, 13.71, 82.95, 12.83, -0.59, 25, "all", 100, 605.786855968848, 0.27471689192495, 3.6648537676671, 37.1446847758348, 724.210867451426, 598.382774612569, 612.664095988595, 0.260574294687797, 0.289601921530238, 0.00741223234168342, 3.72046886439976
790.12, 33.41, -Inf, 44.68, 0.21, 1.12, NA, 11.27, Inf, 13.48, -0.91, 25, "all", 200, 563.83758590483, 0.223016080569367, 4.70051958703594, 38.6670677426684, 653.564054540487, 556.675110179111, 570.259565428402, 0.210689236668298, 0.236634021761775, 0.00641666148028577, 3.3644293091545
