"rmax", "topt", "ctmin", "ctmax", "e", "eh", "q10", "thermal_safety_margin", "thermal_tolerance", "breadth", "skewness", "tAdaptation", "line", "mediumConcentration", "r_tref", "e_from_fit", "eh_from_fit", "th", "r_tadapt", "r_tref_0025", "r_tref_0975", "e_from_fit_0025", "e_from_fit_0975", "sd_e_from_fit", "sd_r_tref", "speed_quantile"
628.65, 28.6, -Inf, 31.83, 0.11, 8.38, NA, 3.23, Inf, 16.43, -8.27, 15, "all", 50, 555.515408581116, 0.114793045613188, 20, 30.6340899436628, 513.40771287736, 552.659693552574, 558.595435745557, 0.107436831344656, 0.122780551847344, 0.00379874862171516, 1.5087868051906, 23
599.11, 34.92, -Inf, 38.33, 0.1, NA, NA, 3.41, Inf, 18.75, NA, 15, "all", 100, 493.380758712576, 0.104053986437978, 20, 37.0804527382259, 459.357808042105, 491.92624342628, 494.961883511536, 0.100776833261617, 0.108116330656244, 0.00188212084449504, 0.799144868778868, 23
540.75, 34.89, -Inf, 38.38, 0.09, NA, NA, 3.49, Inf, 22.04, NA, 15, "all", 200, 460.622582654288, 0.086064370182123, 20, 37.1380814725378, 434.189188824034, 458.703554463827, 462.840746286646, 0.0812326370392073, 0.0919631863936403, 0.00280065564236611, 1.05545762304838, 23
622.62, 34.96, -Inf, 38.29, 0.13, NA, NA, 3.33, Inf, 15.77, NA, 20, "all", 50, 490.260463770532, 0.127741041091846, 20, 37.0366895478527, 490.260463770532, 486.752541738007, 493.912089624824, 0.120355986831577, 0.137754896172978, 0.00448719228224, 1.84786143910802, 23
614.23, 34.95, -Inf, 38.37, 0.1, NA, NA, 3.42, Inf, 19.17, NA, 20, "all", 100, 508.024219741006, 0.101525962577222, 20, 37.1227314150668, 508.024219741006, 506.631741266589, 509.910177248276, 0.0974195989464524, 0.106848379263137, 0.00248977508002955, 0.833583173048476, 23
532.1, 34.8, -Inf, 38.3, 0.08, NA, NA, 3.5, Inf, 22.88, NA, 20, "all", 200, 457.074467889931, 0.0821050877736387, 20, 37.056240679912, 457.074467889931, 455.262128586489, 458.872677322795, 0.077708662618144, 0.0870360267531027, 0.00234638917666696, 0.912034908392405, 23
674.73, 34.94, -Inf, 38.15, 0.17, NA, NA, 3.21, Inf, 12.29, NA, 25, "all", 50, 489.59332888213, 0.171644106615355, 20, 36.8939772039941, 548.664111507851, 487.132918888929, 492.584943802396, 0.166035493464059, 0.179819468277107, 0.0034719548763877, 1.42019593768258, 23
634.84, 35.16, -Inf, 38.4, 0.16, NA, NA, 3.25, Inf, 13.04, NA, 25, "all", 100, 468.345289117809, 0.160492426051864, 20, 37.1424717766304, 520.982450371033, 466.868142588991, 470.514880240505, 0.155126073653582, 0.165757057974058, 0.00271156318657887, 0.934143737902867, 23
589.85, 35.06, -Inf, 38.38, 0.13, NA, NA, 3.32, Inf, 15.21, NA, 25, "all", 200, 458.151584497893, 0.134143752617925, 20, 37.1204106343164, 500.808794967735, 455.955374251869, 460.936679456219, 0.127710721040311, 0.141957113077593, 0.00368022890430099, 1.28044176940058, 23
593.94, 34.92, -Inf, 38.33, 0.1, NA, NA, 3.42, Inf, 18.85, NA, 15, "all", 100, 489.69517187422, 0.103424308598304, 20, 37.0839004954086, 456.123554153355, 488.428708920907, 491.330065543568, 0.100088047527816, 0.107961553769382, 0.00202692734493843, 0.753677766059252, 24
537.18, 34.9, -Inf, 38.39, 0.09, NA, NA, 3.49, Inf, 22.16, NA, 15, "all", 200, 458.037877631027, 0.0855107004861654, 20, 37.1446952661866, 431.916991206817, 455.997975833223, 460.273175074816, 0.0806972746337104, 0.090889615196641, 0.00253493732930453, 1.08604086313854, 24
616.04, 34.96, -Inf, 38.3, 0.13, NA, NA, 3.34, Inf, 15.94, NA, 20, "all", 50, 486.456478708114, 0.126197377715623, 20, 37.0451152366336, 486.456478708114, 483.103425038554, 490.296020831949, 0.117043516933831, 0.13707763828585, 0.00476508491354313, 1.86164852207449, 24
608.91, 34.95, -Inf, 38.38, 0.1, NA, NA, 3.43, Inf, 19.5, NA, 20, "all", 100, 505.56833645941, 0.0994773892099912, 20, 37.1296331919621, 505.56833645941, 504.078686774388, 507.257055808599, 0.0950117111288304, 0.104774007484583, 0.00246815012936838, 0.803165677229146, 24
529.64, 34.8, -Inf, 38.3, 0.08, NA, NA, 3.51, Inf, 23.07, NA, 20, "all", 200, 455.61479662211, 0.0813195862561358, 20, 37.0615205339317, 455.61479662211, 453.74396658866, 457.60900931178, 0.0768803598789795, 0.0862964585290946, 0.00237665800532776, 0.950060376589292, 24
669.52, 34.94, -Inf, 38.16, 0.17, NA, NA, 3.22, Inf, 12.36, NA, 25, "all", 50, 486.838957762551, 0.170465215409354, 20, 36.9015275000425, 545.150741885534, 484.46025649214, 489.972493407547, 0.16506263225339, 0.178719087308836, 0.00350107208113697, 1.37214317566616, 24
630.28, 35.16, -Inf, 38.41, 0.16, NA, NA, 3.25, Inf, 13.07, NA, 25, "all", 100, 465.476279933717, 0.159863222852333, 20, 37.1505105996422, 517.574825580468, 463.758231591844, 467.66918942774, 0.155269221078637, 0.165408633409273, 0.0026445130939034, 0.9917340033311, 24
587.26, 35.07, -Inf, 38.38, 0.13, NA, NA, 3.31, Inf, 15.2, NA, 25, "all", 200, 455.907468842714, 0.134349389474046, 20, 37.1275111786284, 498.423751519648, 453.638512226019, 458.765019934794, 0.128380748799739, 0.143125929411002, 0.00379721067089369, 1.28064144042963, 24
619.21, 28.58, -Inf, 31.82, 0.11, 8.37, NA, 3.25, Inf, 16.84, -8.26, 15, "all", 50, 549.280412184941, 0.111470836131051, 20, 30.6268800372813, 508.804735162049, 546.142265300765, 552.232412085359, 0.104522858020022, 0.119093104411518, 0.0036096454463034, 1.49568676721734, 25
589.52, 34.92, -Inf, 38.33, 0.1, NA, NA, 3.42, Inf, 18.96, NA, 15, "all", 100, 486.73747696627, 0.102671850582897, 20, 37.0856033904663, 453.602942469179, 485.33521397352, 488.329962510831, 0.0993335494649907, 0.107176402000828, 0.00198079904310283, 0.750053246062172, 25
532.81, 34.9, -Inf, 38.4, 0.08, NA, NA, 3.5, Inf, 22.41, NA, 15, "all", 200, 455.199710310544, 0.0844394426516256, 20, 37.153601952781, 429.556548625306, 453.229697976505, 457.402717072931, 0.0791201169868478, 0.0897952853505658, 0.00272655769362321, 1.07475886629238, 25
610.62, 34.96, -Inf, 38.3, 0.12, NA, NA, 3.34, Inf, 16.08, NA, 20, "all", 50, 483.34067717125, 0.124893932725943, 20, 37.0512456010925, 483.34067717125, 480.109312679872, 486.911608271586, 0.117823461283163, 0.134549716928737, 0.00434751019264215, 1.75357196085897, 25
603.79, 34.95, -Inf, 38.38, 0.1, NA, NA, 3.44, Inf, 19.73, NA, 20, "all", 100, 502.577904668172, 0.0981304718778803, 20, 37.1359348640366, 502.577904668172, 501.215511922687, 504.382469903258, 0.0936837840551267, 0.103462442087491, 0.00250264116038851, 0.807086479807044, 25
527.07, 34.81, -Inf, 38.31, 0.08, NA, NA, 3.51, Inf, 23.01, NA, 20, "all", 200, 453.145459393826, 0.0815816599199678, 20, 37.0693973586626, 453.145459393826, 451.407743859332, 455.001832804478, 0.0773920526580136, 0.0865396501996676, 0.00233732672711907, 0.8901227321618, 25
664.53, 34.95, -Inf, 38.17, 0.17, NA, NA, 3.22, Inf, 12.45, NA, 25, "all", 50, 484.325613962402, 0.169135288187574, 20, 36.9136131422992, 541.857901910396, 481.824096500641, 487.009665369931, 0.163171414529337, 0.176573668882153, 0.00340752817466293, 1.33643026253016, 25
627.78, 35.17, -Inf, 38.42, 0.16, NA, NA, 3.25, Inf, 13.07, NA, 25, "all", 100, 463.695647002236, 0.159750875856717, 20, 37.1550089402447, 515.556454120906, 462.345268483888, 465.975816356542, 0.155402441403127, 0.165913057018005, 0.00265867132684107, 0.969729024426162, 25
582.71, 35.08, -Inf, 38.39, 0.13, NA, NA, 3.32, Inf, 15.25, NA, 25, "all", 200, 452.730748670718, 0.133853457904733, 20, 37.1381477292244, 494.787908443967, 450.469121247007, 455.71963406159, 0.127647375127437, 0.141463968286664, 0.00353739006734928, 1.32250835450397, 25
585.45, 34.92, -Inf, 38.33, 0.1, NA, NA, 3.42, Inf, 18.91, NA, 15, "all", 100, 483.064080638038, 0.103014998524061, 20, 37.0856306173002, 450.073547142097, 481.693738733449, 484.623467258501, 0.0994337791811491, 0.107328561750171, 0.0019927249079875, 0.784663380565591, 26
531.18, 34.91, -Inf, 38.4, 0.08, NA, NA, 3.5, Inf, 22.42, NA, 15, "all", 200, 453.824844200265, 0.0844017957372424, 20, 37.1572992188793, 428.270205274323, 452.007177960478, 456.310230627539, 0.0794173184857636, 0.0900380539071765, 0.00272146082779044, 1.04977055085546, 26
604.54, 34.97, -Inf, 38.31, 0.12, NA, NA, 3.35, Inf, 16.26, NA, 20, "all", 50, 479.986811091318, 0.123253929221533, 20, 37.0584686747019, 479.986811091318, 476.279978650052, 483.602921530897, 0.115406957066713, 0.133504558298363, 0.00450419902307645, 1.80161217173229, 26
598.63, 34.94, -Inf, 38.39, 0.1, NA, NA, 3.45, Inf, 20.08, NA, 20, "all", 100, 500.169871801851, 0.096119672909584, 20, 37.1426782019197, 500.169871801851, 498.694434346213, 501.943462214402, 0.0918584977605473, 0.101019945444256, 0.00241982659560861, 0.804856515516731, 26
525.22, 34.81, -Inf, 38.32, 0.08, NA, NA, 3.51, Inf, 23.18, NA, 20, "all", 200, 452.119232382939, 0.0808987272470683, 20, 37.0728952510355, 452.119232382939, 450.381945631359, 453.94094898237, 0.0765191288268087, 0.0859908952796297, 0.00244370550765859, 0.898811177157912, 26
659.87, 34.95, -Inf, 38.17, 0.17, NA, NA, 3.22, Inf, 12.48, NA, 25, "all", 50, 481.367343598032, 0.168650939521161, 20, 36.9141609717982, 538.375141587732, 478.952398538834, 484.312818339333, 0.163024637998649, 0.177396401961072, 0.00360752860651683, 1.34252155826191, 26
624.2, 35.17, -Inf, 38.42, 0.16, NA, NA, 3.25, Inf, 13.09, NA, 25, "all", 100, 461.310546079274, 0.159398050532124, 20, 37.1610854691065, 512.784514373371, 459.969901708081, 463.543183538859, 0.154735042863026, 0.165285095987906, 0.00260459186843002, 0.899683498054448, 26
581.79, 35.08, -Inf, 38.4, 0.13, NA, NA, 3.31, Inf, 15.15, NA, 25, "all", 200, 451.019277499076, 0.134970030114884, 20, 37.1411886147352, 493.282840142647, 448.950823423939, 453.80933657523, 0.12845717019653, 0.142938422580868, 0.00367949652797918, 1.28455197858073, 26
580.34, 34.92, -Inf, 38.34, 0.1, NA, NA, 3.42, Inf, 19.06, NA, 15, "all", 100, 479.710526668731, 0.102045476310022, 20, 37.0895200634226, 447.246677799217, 478.21455629573, 481.281813329092, 0.098716131560234, 0.106346404135013, 0.00196266906228998, 0.794565622153281, 27
527.8, 34.91, -Inf, 38.41, 0.08, NA, NA, 3.5, Inf, 22.51, NA, 15, "all", 200, 451.232219626477, 0.0840232037005482, 20, 37.1644249120344, 425.93428640097, 449.426607246998, 453.439394228646, 0.0788869609853952, 0.0893626257481646, 0.00264164482258666, 1.04318580192012, 27
599.08, 34.97, -Inf, 38.32, 0.12, NA, NA, 3.35, Inf, 16.43, NA, 20, "all", 50, 476.982313012907, 0.121743836896156, 20, 37.0655676931858, 476.982313012907, 473.606834304259, 480.741725221023, 0.114233617763112, 0.131985763405107, 0.00455521623545878, 1.8841154781135, 27
593.87, 34.94, -Inf, 38.4, 0.09, NA, NA, 3.45, Inf, 20.32, NA, 20, "all", 100, 497.401800333294, 0.094818470811253, 20, 37.1480811844916, 497.401800333294, 496.018562830645, 498.978175168577, 0.0903259366060643, 0.0996051969112871, 0.00241022478126182, 0.760980370851761, 27
522.5, 34.8, -Inf, 38.32, 0.08, NA, NA, 3.51, Inf, 23.32, NA, 20, "all", 200, 450.274890767298, 0.0803086921995956, 20, 37.0754459270024, 450.274890767298, 448.49560870136, 452.039355311381, 0.0764414821953837, 0.085020627458076, 0.00227349068902194, 0.90251678193138, 27
655.57, 34.96, -Inf, 38.18, 0.17, NA, NA, 3.23, Inf, 12.53, NA, 25, "all", 50, 478.834575230514, 0.167912851576002, 20, 36.9220646005791, 535.280159320624, 476.316790640562, 481.625343448176, 0.162235847383374, 0.175667711196825, 0.003380897413215, 1.35470691220142, 27
620.68, 35.18, -Inf, 38.43, 0.16, NA, NA, 3.25, Inf, 13.11, NA, 25, "all", 100, 458.958107669383, 0.159060143860361, 20, 37.167259648165, 510.055192785074, 457.42140107717, 461.11107546697, 0.154360827241466, 0.165093359137903, 0.00267311667658961, 0.969512850283727, 27
578.74, 35.09, -Inf, 38.41, 0.13, NA, NA, 3.31, Inf, 15.19, NA, 25, "all", 200, 448.949745563424, 0.134568368021981, 20, 37.14890568058, 490.888509184587, 446.906282608076, 451.870585967376, 0.127979134753028, 0.142189804338151, 0.00366602586173714, 1.27260841463267, 27
575.57, 34.91, -Inf, 38.34, 0.1, NA, NA, 3.42, Inf, 19.24, NA, 15, "all", 100, 476.75361812752, 0.100960263428116, 20, 37.0903202792466, 444.821229072096, 475.440752250571, 478.359143611806, 0.0977003484994135, 0.105221578491446, 0.00193121559815409, 0.762320246597297, 28
525.26, 34.92, -Inf, 38.42, 0.08, NA, NA, 3.5, Inf, 22.56, NA, 15, "all", 200, 449.224965861299, 0.083800689701882, 20, 37.1697160978027, 424.104363969266, 447.504270945552, 451.375153212758, 0.0788619157721038, 0.0894940581767364, 0.00269934659179287, 1.00263810405575, 28
592.4, 34.97, -Inf, 38.33, 0.12, NA, NA, 3.36, Inf, 16.68, NA, 20, "all", 50, 473.558686601912, 0.119595756476052, 20, 37.0742420459602, 473.558686601912, 470.387024453055, 477.013017117832, 0.111928021216674, 0.128912200941504, 0.00439171240777152, 1.78896750032505, 28
588.63, 34.94, -Inf, 38.4, 0.09, NA, NA, 3.46, Inf, 20.73, NA, 20, "all", 100, 495.040844101, 0.092639264052657, 20, 37.154847955825, 495.040844101, 493.533580449901, 496.653576037909, 0.0883803951515114, 0.0979906726449515, 0.00246450737829853, 0.80045883694058, 28
521.18, 34.82, -Inf, 38.33, 0.08, NA, NA, 3.51, Inf, 23.11, NA, 20, "all", 200, 448.355975396799, 0.0811937931740293, 20, 37.0818609210164, 448.355975396799, 446.729256928536, 450.081088604781, 0.0772805456636163, 0.0858385825216963, 0.00221888602307019, 0.856225033615457, 28
651.18, 34.96, -Inf, 38.18, 0.17, NA, NA, 3.23, Inf, 12.59, NA, 25, "all", 50, 476.560993707192, 0.166884772561658, 20, 36.9230423993065, 532.37521085546, 474.097415430518, 479.283666317118, 0.1613836979077, 0.175321702954036, 0.00347257266780504, 1.32937164868057, 28
616.54, 35.18, -Inf, 38.43, 0.16, NA, NA, 3.25, Inf, 13.16, NA, 25, "all", 100, 456.50740226726, 0.158313885185455, 20, 37.1733493383667, 507.080448034618, 455.183178143811, 458.631054609207, 0.154196980164411, 0.164173913521636, 0.00255751929533794, 0.902000610920368, 28
575.4, 35.1, -Inf, 38.41, 0.13, NA, NA, 3.32, Inf, 15.22, NA, 25, "all", 200, 446.513940266507, 0.134326693167503, 20, 37.1560264846946, 488.146863718713, 444.573706243188, 449.384171421959, 0.128194864689573, 0.14243915130168, 0.00366061555917346, 1.28518747821848, 28
571.19, 34.91, -Inf, 38.34, 0.1, NA, NA, 3.43, Inf, 19.37, NA, 15, "all", 100, 473.84616655885, 0.100155261021484, 20, 37.091895028274, 442.352970926101, 472.586847111279, 475.507176192334, 0.0963888350624263, 0.104229518430911, 0.00199339581502209, 0.734891323448973, 29
522.77, 34.92, -Inf, 38.42, 0.08, NA, NA, 3.5, Inf, 22.61, NA, 15, "all", 200, 447.234965131978, 0.0836156423352275, 20, 37.1749430592411, 422.279298714871, 445.364591046863, 449.60101734659, 0.0789035688884996, 0.0891266019965701, 0.00260989479881041, 1.08079280648122, 29
586.26, 34.97, -Inf, 38.33, 0.12, NA, NA, 3.37, Inf, 16.97, NA, 20, "all", 50, 470.762915852177, 0.117211797466178, 20, 37.0802705215024, 470.762915852177, 467.517433725275, 474.252301434947, 0.109305954143528, 0.126542690513816, 0.0043134802823542, 1.72058586914093, 29
584.37, 34.94, -Inf, 38.41, 0.09, NA, NA, 3.46, Inf, 20.93, NA, 20, "all", 100, 492.444494317943, 0.0915738886725789, 20, 37.1589817499433, 492.444494317943, 491.001651407331, 494.027353335566, 0.087341555667823, 0.0968487554189428, 0.00245673407609853, 0.787219062385919, 29
518.18, 34.82, -Inf, 38.33, 0.08, NA, NA, 3.52, Inf, 23.46, NA, 20, "all", 200, 446.918819049329, 0.0798144185098691, 20, 37.0886506266127, 446.918819049329, 445.171328076115, 448.549808374073, 0.0757934406138724, 0.0847146512329946, 0.00229209930817162, 0.847989038319848, 29
646.63, 34.96, -Inf, 38.19, 0.17, NA, NA, 3.23, Inf, 12.65, NA, 25, "all", 50, 473.932997176535, 0.166036852717236, 20, 36.9299274439071, 529.141584044372, 471.392590491478, 476.509027569373, 0.160665932242187, 0.174272215556602, 0.00349346670955985, 1.31811366149897, 29
613.4, 35.19, -Inf, 38.44, 0.16, NA, NA, 3.25, Inf, 13.18, NA, 25, "all", 100, 454.427121881662, 0.157980437556102, 20, 37.1787244242856, 504.658019794964, 453.0266265116, 456.620642080651, 0.153244127214255, 0.163470855213561, 0.00252724911768177, 0.913200581356483, 29
571.78, 35.1, -Inf, 38.42, 0.13, NA, NA, 3.32, Inf, 15.26, NA, 25, "all", 200, 444.08568196914, 0.133820359436119, 20, 37.164018389855, 485.32908346852, 442.09456368807, 447.017391424602, 0.127364922244211, 0.141023215868005, 0.00356236959939026, 1.24559464338627, 29
567.7, 34.91, -Inf, 38.34, 0.1, NA, NA, 3.43, Inf, 19.33, NA, 15, "all", 100, 470.756545062443, 0.100389293090256, 20, 37.088794545039, 439.398075494183, 469.304989815382, 472.246584915813, 0.0968159004679366, 0.104534579180729, 0.0020024736684901, 0.72920117313242, 30
520.04, 34.92, -Inf, 38.43, 0.08, NA, NA, 3.5, Inf, 22.7, NA, 15, "all", 200, 445.193376276367, 0.0832433064792023, 20, 37.1805097120264, 420.459117658099, 443.215479095494, 447.180066845631, 0.0782760107051871, 0.0891002863319496, 0.00275975876077929, 1.03128450698634, 30
581.33, 34.97, -Inf, 38.34, 0.12, NA, NA, 3.37, Inf, 17.02, NA, 20, "all", 50, 467.127707100674, 0.116803268397012, 20, 37.0864537533138, 467.127707100674, 463.743918889005, 470.695263015316, 0.109297103611473, 0.12660341384696, 0.00467955371010311, 1.76440751679116, 30
579.19, 34.94, -Inf, 38.41, 0.09, NA, NA, 3.48, Inf, 21.39, NA, 20, "all", 100, 490.226382242442, 0.0892559685742339, 20, 37.1644798293533, 490.226382242442, 488.85084608067, 491.847289689332, 0.0851253060220018, 0.0945349593681725, 0.00242482633074504, 0.761693431819643, 30
516.17, 34.82, -Inf, 38.34, 0.08, NA, NA, 3.52, Inf, 23.49, NA, 20, "all", 200, 445.274337341733, 0.0796831002169983, 20, 37.0937289629388, 445.274337341733, 443.556000710625, 446.911853126278, 0.0755666082250277, 0.0846302080014045, 0.0023207874391147, 0.864945908780262, 30
641.65, 34.97, -Inf, 38.2, 0.16, NA, NA, 3.23, Inf, 12.74, NA, 25, "all", 50, 471.475277609598, 0.164611579530113, 20, 36.9408884232209, 525.899890406333, 469.02871601366, 474.053179785592, 0.159279982263643, 0.172271351364774, 0.00336364560380118, 1.29655817257256, 30
609.66, 35.19, -Inf, 38.44, 0.16, NA, NA, 3.25, Inf, 13.21, NA, 25, "all", 100, 452.037228218233, 0.157491531353992, 20, 37.1845450814338, 501.841100363915, 450.501291508278, 454.30824043799, 0.152757414641884, 0.163006523808365, 0.0025845633969206, 0.944702950835081, 30
568.08, 35.11, -Inf, 38.43, 0.13, NA, NA, 3.32, Inf, 15.28, NA, 25, "all", 200, 441.458164834656, 0.133456045056103, 20, 37.1723954092318, 482.340909065535, 439.464937750576, 444.447142467719, 0.126985692352908, 0.141151353757915, 0.00361356021078373, 1.26381512533597, 30
562.78, 34.91, -Inf, 38.34, 0.1, NA, NA, 3.43, Inf, 19.52, NA, 15, "all", 100, 467.695401199562, 0.0992327930152416, 20, 37.092422671597, 436.887657852839, 466.391774945422, 469.280532778095, 0.0959512072949017, 0.103989660707595, 0.00207668012112417, 0.722362095749103, 31
516.8, 34.93, -Inf, 38.43, 0.08, NA, NA, 3.51, Inf, 22.89, NA, 15, "all", 200, 443.059077532729, 0.0824495264973766, 20, 37.1874025055287, 418.671541473137, 441.070733256492, 445.350677086016, 0.0776407212013329, 0.088093055175216, 0.0026375754832636, 1.04006932332734, 31
574.92, 34.97, -Inf, 38.34, 0.11, NA, NA, 3.38, Inf, 17.37, NA, 20, "all", 50, 464.354150248536, 0.11408641340532, 20, 37.0935335968501, 464.354150248536, 461.194115480771, 467.778725938483, 0.106816763453839, 0.123601812299056, 0.00456729421448317, 1.72746640518617, 31
574.08, 34.93, -Inf, 38.42, 0.09, NA, NA, 3.48, Inf, 21.78, NA, 20, "all", 100, 487.595362671173, 0.0874000644946037, 20, 37.1712746034495, 487.595362671173, 486.260454620255, 489.208807348507, 0.0829674885376235, 0.093009488212465, 0.00250598694410117, 0.767178165345563, 31
513.69, 34.82, -Inf, 38.34, 0.08, NA, NA, 3.52, Inf, 23.66, NA, 20, "all", 200, 443.677390205429, 0.079022202032881, 20, 37.0971864410295, 443.677390205429, 441.825048549807, 445.2770161031, 0.0753352340383871, 0.0838488223815053, 0.00219990547438497, 0.859879334160989, 31
635.91, 34.97, -Inf, 38.21, 0.16, NA, NA, 3.24, Inf, 12.87, NA, 25, "all", 50, 468.916554671003, 0.162699947406913, 20, 36.9469771670583, 522.38265990498, 466.396196413853, 471.719844983175, 0.156887275304333, 0.171261195177733, 0.00356534228304621, 1.33445198565454, 31
606.03, 35.19, -Inf, 38.45, 0.16, NA, NA, 3.25, Inf, 13.24, NA, 25, "all", 100, 449.714416708106, 0.157021819824515, 20, 37.1900374843057, 499.106762197789, 448.321321142098, 451.849377742429, 0.152137465904425, 0.162217502024008, 0.00256435198018623, 0.911059091593863, 31
565.3, 35.12, -Inf, 38.43, 0.13, NA, NA, 3.32, Inf, 15.29, NA, 25, "all", 200, 439.425276167366, 0.13326490307719, 20, 37.178301509221, 480.058857947687, 437.300945969385, 442.08947809835, 0.127381134962772, 0.141940820889364, 0.00360551612328649, 1.21585740606768, 31
558.95, 34.9, -Inf, 38.33, 0.1, NA, NA, 3.43, Inf, 19.59, NA, 15, "all", 100, 464.949000074972, 0.0987789928961944, 20, 37.0861679446844, 434.457528507841, 463.693342208835, 466.666927017848, 0.0949850842517523, 0.103064576004468, 0.0020089455333119, 0.743081285636349, 32
514.91, 34.93, -Inf, 38.44, 0.08, NA, NA, 3.51, Inf, 22.94, NA, 15, "all", 200, 441.599957169694, 0.0822451559285051, 20, 37.190644291759, 417.351302018563, 439.791895602457, 443.567018863609, 0.0773950394609412, 0.0875217016062283, 0.00255937095771671, 0.973818335287718, 32
569.91, 34.97, -Inf, 38.35, 0.11, NA, NA, 3.38, Inf, 17.51, NA, 20, "all", 50, 461.206484533324, 0.113026965181672, 20, 37.0996207586407, 461.206484533324, 458.130760940776, 464.808910010533, 0.105603189647519, 0.122884652462532, 0.00455865960156771, 1.76208398363502, 32
569.13, 34.93, -Inf, 38.42, 0.09, NA, NA, 3.49, Inf, 22.24, NA, 20, "all", 100, 485.351986210624, 0.0852625720437503, 20, 37.1762127772168, 485.351986210624, 483.931569663889, 486.890468791115, 0.0807868466547868, 0.0902768006607015, 0.00243294728572691, 0.762499256021583, 32
511.94, 34.82, -Inf, 38.35, 0.08, NA, NA, 3.52, Inf, 23.7, NA, 20, "all", 200, 442.270661109069, 0.0788726117119775, 20, 37.1019564360081, 442.270661109069, 440.582249488108, 443.930381785367, 0.0747989765673756, 0.0840481663530164, 0.00230218181724914, 0.854512350268758, 32
632.76, 34.97, -Inf, 38.21, 0.16, NA, NA, 3.24, Inf, 12.89, NA, 25, "all", 50, 466.865294376171, 0.162383799037165, 20, 36.9489032625542, 519.988402949446, 464.531082540272, 469.555297403421, 0.157084921047364, 0.17040143139606, 0.0034426153269465, 1.24171231627984, 32
602.66, 35.2, -Inf, 38.45, 0.16, NA, NA, 3.26, Inf, 13.25, NA, 25, "all", 100, 447.378311456512, 0.156782962992758, 20, 37.1952539063487, 496.435381752273, 446.018775966739, 449.387537817821, 0.152496076047852, 0.162143366204282, 0.00257425197670199, 0.880477604812045, 32
564.89, 35.12, -Inf, 38.44, 0.13, NA, NA, 3.32, Inf, 15.19, NA, 25, "all", 200, 438.203047089593, 0.134306384605114, 20, 37.1800306997229, 479.054606919408, 436.207817094325, 441.029238813752, 0.128494770370575, 0.142133483473043, 0.0034065472391992, 1.25618836162477, 32
554.62, 34.89, -Inf, 38.33, 0.1, NA, NA, 3.44, Inf, 19.67, NA, 15, "all", 100, 461.81024745782, 0.0982795009773865, 20, 37.082519711894, 431.672650502399, 460.431934958383, 463.311630155994, 0.0946949455914723, 0.102683818372747, 0.00210425149071688, 0.724248851691146, 33
511.64, 34.93, -Inf, 38.44, 0.08, NA, NA, 3.51, Inf, 23.11, NA, 15, "all", 200, 439.354660519096, 0.0815395773646917, 20, 37.1974654631211, 415.430526680035, 437.428121667484, 441.36443717272, 0.0765780926731446, 0.0872648716334213, 0.00273717370239985, 1.01706822952111, 33
563.93, 34.97, -Inf, 38.36, 0.11, NA, NA, 3.39, Inf, 17.84, NA, 20, "all", 50, 458.480280209491, 0.110572652849268, 20, 37.1060180299783, 458.480280209491, 455.345049104677, 462.132677502328, 0.102791341868926, 0.121183571694903, 0.00457095195866543, 1.7722588590374, 33
564.36, 34.92, -Inf, 38.43, 0.08, NA, NA, 3.5, Inf, 22.68, NA, 20, "all", 100, 483.05569398717, 0.0833183510540682, 20, 37.1812173202247, 483.05569398717, 481.654521863921, 484.440923858864, 0.0793902205905311, 0.0886659052575702, 0.00241191190287537, 0.728414662581354, 33
510.15, 34.83, -Inf, 38.35, 0.08, NA, NA, 3.52, Inf, 23.61, NA, 20, "all", 200, 440.397174806776, 0.0792413436379352, 20, 37.1069730781623, 440.397174806776, 438.686631553934, 442.067546094553, 0.0751305648372139, 0.0840852478301646, 0.00230531216028688, 0.88183933435745, 33
628.63, 34.97, -Inf, 38.21, 0.16, NA, NA, 3.24, Inf, 12.94, NA, 25, "all", 50, 464.380219050045, 0.161722756902781, 20, 36.9515663042989, 516.993704199002, 462.156935089656, 466.93688437035, 0.155926084663686, 0.16935197485375, 0.003430113103774, 1.27721391113996, 33
599.11, 35.2, -Inf, 38.46, 0.16, NA, NA, 3.26, Inf, 13.3, NA, 25, "all", 100, 445.364536593339, 0.156015164432, 20, 37.2002042897161, 493.949032296275, 444.029957817521, 447.273476402119, 0.151233093197638, 0.162099599183317, 0.0026941270665999, 0.85011435180506, 33
562.3, 35.13, -Inf, 38.44, 0.13, NA, NA, 3.32, Inf, 15.18, NA, 25, "all", 200, 436.193993412865, 0.134260228226466, 20, 37.1859612864464, 476.843652133245, 434.288463738546, 439.122100508237, 0.128294546225905, 0.141680025314393, 0.00353102625822473, 1.1996287882986, 33
550.69, 34.89, -Inf, 38.33, 0.1, NA, NA, 3.44, Inf, 19.8, NA, 15, "all", 100, 459.175642278026, 0.0975375113840857, 20, 37.0853714496975, 429.428721012896, 457.807970562158, 460.842866871281, 0.094177278968449, 0.101586796397192, 0.00200590958738257, 0.76106303480845, 34
509.28, 34.94, -Inf, 38.45, 0.08, NA, NA, 3.51, Inf, 23.13, NA, 15, "all", 200, 437.396591488814, 0.0814365025189571, 20, 37.2015914921287, 413.608354097263, 435.642214977358, 439.544553602392, 0.0768861608980445, 0.086858330252367, 0.00256037404121378, 0.965561120593642, 34
