"rmax", "topt", "ctmin", "ctmax", "e", "eh", "q10", "thermal_safety_margin", "thermal_tolerance", "breadth", "skewness", "tAdaptation", "line", "mediumConcentration", "r_tref", "e_from_fit", "eh_from_fit", "th", "r_tadapt", "r_tref_0025", "r_tref_0975", "e_from_fit_0025", "e_from_fit_0975", "sd_e_from_fit", "sd_r_tref", "speed_quantile"
763.32, 33.41, -Inf, 44.46, 0.21, 1.16, NA, 11.06, Inf, 13.48, -0.96, 25, "all", 200, 546.281902351708, 0.220402945616184, 4.80873525265997, 38.6079883850362, 632.146636180843, 539.831142943947, 551.83346569148, 0.20961748758326, 0.232256498553292, 0.00599861139030105, 3.14813143015365, 27
857.87, 28.88, -33.3, 47.28, 0.29, 0.68, NA, 18.4, 80.58, 13.52, -0.4, 15, "all", 50, 676.386855858359, 0.313641666241888, 2.62560281822674, 34.9828969698835, 544.75734991049, 669.162206465061, 683.467502740458, 0.298295778393803, 0.329521709504617, 0.00801821417152732, 3.67004180558936, 28
967.38, 30.52, -39.1, 46.9, 0.24, 0.81, NA, 16.37, 86, 13.88, -0.58, 15, "all", 100, 732.020092671869, 0.272020311827872, 3.02438582939718, 36.7302915804109, 607.177623731478, 723.742073736148, 739.265853538988, 0.258427237653377, 0.287903843263433, 0.00788625058186757, 3.96741741460507, 28
790.07, 29.54, -33.4, 46.67, 0.27, 0.7, NA, 17.13, 80.07, 13.23, -0.43, 15, "all", 200, 602.97025785026, 0.309343364266952, 2.83687716985449, 35.5000518157609, 487.329553979827, 596.799198779038, 609.530640752778, 0.293455380583667, 0.327086076276603, 0.00859936004098135, 3.19872686600453, 28
629.41, 33.02, -20.41, 44.42, 0.39, 1.27, NA, 11.4, 64.83, 9.89, -0.88, 20, "all", 50, 360.944905930684, 0.38553142223458, 4.3505990217612, 37.4119070999103, 360.921716681413, 345.116008370743, 381.107760358812, 0.336325438369724, 0.432211289632612, 0.0250810026059804, 9.28658610774528, 28
782.28, 31.5, -31.38, 44.58, 0.3, 0.84, NA, 13.08, 75.96, 11.77, -0.54, 20, "all", 100, 535.155195696032, 0.311309138882756, 3.803129310774, 36.6719394106314, 534.992601053551, 524.446542148772, 546.65490835735, 0.287875840377174, 0.338073005137677, 0.0125854791362035, 5.49083778705709, 28
694.56, 31.26, -30.35, 45.14, 0.29, 0.93, NA, 13.88, 75.5, 11.86, -0.64, 20, "all", 200, 477.930047866933, 0.319539969805602, 3.55679849119269, 36.5561202043389, 477.672218686084, 474.419167308547, 482.019957621977, 0.308544955413496, 0.330070623871137, 0.00555520857300625, 1.94155288020911, 28
693.44, 32.89, -Inf, 43.05, 0.13, 1.6, NA, 10.16, Inf, 16.96, -1.47, 25, "all", 50, 556.970837927748, 0.147629489531261, 5.55047204797711, 38.2197156969036, 614.238176197391, 544.337801681244, 571.009568420287, 0.125723803949726, 0.17272563730583, 0.0123913200202735, 6.96269657649534, 28
806.02, 31.67, -38.93, 44.81, 0.25, 0.88, NA, 13.14, 83.74, 12.77, -0.63, 25, "all", 100, 577.65631650365, 0.267532082203575, 3.84674410394689, 37.164261052332, 687.938666967876, 569.740803700675, 585.235796904324, 0.251296755686082, 0.283027696015838, 0.00824794760989129, 3.82560173845489, 28
760.28, 33.44, -Inf, 44.37, 0.21, 1.17, NA, 10.94, Inf, 13.47, -0.97, 25, "all", 200, 544.040147766379, 0.219562456677791, 4.86940821758097, 38.602249511376, 629.218407380856, 537.692923220629, 550.019955227391, 0.207840831789044, 0.232056495816634, 0.00613930365119505, 3.16415116307805, 28
851.72, 28.82, -33.38, 47.48, 0.28, 0.67, NA, 18.66, 80.86, 13.61, -0.39, 15, "all", 50, 674.569159082822, 0.313588296992332, 2.58755452042587, 34.9582037248845, 543.248614907437, 666.234693412055, 681.501534671667, 0.298035728200414, 0.331663358618364, 0.00846344813865164, 3.99567479209593, 29
964.91, 30.51, -39.13, 46.9, 0.24, 0.82, NA, 16.39, 86.03, 13.89, -0.58, 15, "all", 100, 730.730540167484, 0.271943065242421, 3.0202075480547, 36.718090625948, 606.138205653881, 722.483786028263, 738.502771371692, 0.257881149873285, 0.2871181198724, 0.00771750006036788, 4.10583964805071, 29
787.28, 29.53, -33.34, 46.72, 0.27, 0.7, NA, 17.19, 80.05, 13.24, -0.43, 15, "all", 200, 600.997426560103, 0.309865001210637, 2.82763204810311, 35.495798367091, 485.554588509004, 594.945881420021, 606.958113255281, 0.29312910086883, 0.326027888584243, 0.00867236713659714, 3.05287783312947, 29
622.64, 33.04, -20.36, 44.47, 0.39, 1.26, NA, 11.43, 64.83, 9.9, -0.88, 20, "all", 50, 356.652721407348, 0.38591261425154, 4.33854482874538, 37.4351330174522, 356.629470354086, 342.822599722788, 377.393639172428, 0.33806788000568, 0.436045810864679, 0.0245612080234719, 9.04443828017317, 29
780.32, 31.54, -31.22, 44.48, 0.3, 0.85, NA, 12.94, 75.69, 11.7, -0.55, 20, "all", 100, 532.04741218008, 0.312130975637061, 3.84418971288527, 36.6710336204188, 531.899229734459, 521.52721835091, 542.131537481235, 0.290351839560731, 0.336431370217087, 0.0118846499481407, 5.38234382138818, 29
691.91, 31.28, -30.15, 45.14, 0.29, 0.93, NA, 13.86, 75.29, 11.83, -0.64, 20, "all", 200, 475.076091781962, 0.320844520953418, 3.55983225208547, 36.5580646240342, 474.821653902296, 471.531757608853, 479.218350075062, 0.310136084170385, 0.332076455993058, 0.00562520495901774, 1.93767444878124, 29
686.1, 32.91, -Inf, 43.08, 0.13, 1.59, NA, 10.17, Inf, 16.84, -1.46, 25, "all", 50, 549.602377232589, 0.149281186129152, 5.53726109492253, 38.2283860367935, 606.775822455066, 535.44852213179, 564.260328280528, 0.123747772787929, 0.176506109540612, 0.0129545514896321, 7.1288524971181, 29
801.01, 31.67, -39.03, 44.79, 0.25, 0.88, NA, 13.12, 83.82, 12.77, -0.63, 25, "all", 100, 574.341632886953, 0.266988572299145, 3.85574870369551, 37.1616183616546, 683.768482965958, 567.234216148757, 581.64831671696, 0.252346836870697, 0.282149721486808, 0.0077633525304842, 3.67628658163184, 29
756.02, 33.43, -Inf, 44.39, 0.2, 1.17, NA, 10.95, Inf, 13.53, -0.97, 25, "all", 200, 542.251961466429, 0.218125978874134, 4.86516151465506, 38.6131758018187, 626.552524900136, 536.497464478111, 547.969433041749, 0.207292229192253, 0.229449235820932, 0.00578239100576035, 3.02632883301828, 29
849.3, 28.88, -33.89, 47.21, 0.28, 0.69, NA, 18.32, 81.1, 13.57, -0.4, 15, "all", 50, 671.09139305772, 0.309668866525822, 2.63817029261751, 35.0172572882746, 541.993419784341, 662.917094820513, 678.287191107027, 0.293089674887428, 0.3258930693083, 0.00843808250778527, 3.76105866816532, 30
961.94, 30.51, -38.87, 46.87, 0.24, 0.82, NA, 16.36, 85.74, 13.84, -0.58, 15, "all", 100, 727.205426564129, 0.273265682627807, 3.0261350812266, 36.7040607960086, 602.667920524492, 718.588987127574, 735.02214452933, 0.258108914269052, 0.290057565062838, 0.00809299241185946, 4.26736868535976, 30
784.81, 29.52, -33.11, 46.75, 0.27, 0.69, NA, 17.24, 79.86, 13.23, -0.42, 15, "all", 200, 598.897323545448, 0.311437557053048, 2.81768845235056, 35.4748991120275, 483.327034735116, 593.037839656326, 605.648853339719, 0.293532446016615, 0.329233032632173, 0.00917920579725326, 3.24355504402414, 30
618.07, 33.03, -20.26, 44.46, 0.39, 1.27, NA, 11.43, 64.72, 9.88, -0.88, 20, "all", 50, 353.653275061232, 0.386910741045642, 4.33684462178577, 37.4240746759965, 353.629998449246, 340.300308598925, 373.832785199351, 0.338222498757511, 0.435558423541487, 0.024917107588873, 8.76421127636291, 30
776.67, 31.52, -31.12, 44.56, 0.3, 0.85, NA, 13.03, 75.68, 11.72, -0.55, 20, "all", 100, 529.706820419486, 0.312856649426942, 3.81505243641342, 36.6747251408068, 529.550116136425, 519.044470136238, 540.030745457222, 0.290677947758396, 0.33597685549102, 0.0117068204742013, 5.34328710354925, 30
688.44, 31.3, -30.15, 45.13, 0.29, 0.92, NA, 13.83, 75.28, 11.83, -0.63, 20, "all", 200, 472.298790244491, 0.320749588963962, 3.56820239777405, 36.5705932773102, 472.051616814379, 469.018399621179, 476.236927591792, 0.309722382870995, 0.331724264200499, 0.00560264088307527, 1.89613594494714, 30
678.44, 32.97, -Inf, 42.99, 0.13, 1.6, NA, 10.02, Inf, 17, -1.48, 25, "all", 50, 544.894446814103, 0.146352240801893, 5.64662093601978, 38.2515100899261, 600.421269853332, 532.278803109581, 560.031367528919, 0.123982445237231, 0.17151133689967, 0.0122252699859087, 7.13027069830535, 30
796.04, 31.67, -38.92, 44.75, 0.25, 0.89, NA, 13.08, 83.67, 12.74, -0.63, 25, "all", 100, 570.198320320396, 0.267500590641297, 3.86845396992283, 37.150660468222, 679.093288297454, 563.035996295331, 577.809835000861, 0.251888292617282, 0.283087437807316, 0.00814990777454774, 3.76369116053906, 30
752.22, 33.42, -Inf, 44.39, 0.2, 1.17, NA, 10.96, Inf, 13.51, -0.97, 25, "all", 200, 539.257712678403, 0.218636412057691, 4.85799007719043, 38.6059602868828, 623.301241716125, 533.628760679134, 545.130589832048, 0.207080516827159, 0.230687434866548, 0.00585931962479848, 2.96251882683915, 30
845.53, 28.92, -34.21, 47.07, 0.28, 0.69, NA, 18.15, 81.28, 13.56, -0.41, 15, "all", 50, 667.390804795913, 0.3073315077067, 2.66518563133761, 35.0544236727277, 539.91372597435, 659.676570761473, 674.138161349833, 0.292432650596936, 0.324909328756481, 0.00833278777027344, 3.6923776912655, 31
959.09, 30.54, -39.16, 46.82, 0.24, 0.82, NA, 16.27, 85.97, 13.85, -0.58, 15, "all", 100, 725.085423461558, 0.271621708781286, 3.04423470619612, 36.7335250702803, 601.596818644605, 717.275335486794, 732.445260795505, 0.25785908378329, 0.288276403576428, 0.0079147909228214, 4.02579469001582, 31
782.79, 29.5, -32.93, 46.77, 0.27, 0.69, NA, 17.27, 79.7, 13.21, -0.42, 15, "all", 200, 597.127863085517, 0.312690333316846, 2.81198403096993, 35.4562773728658, 481.478985196301, 591.28138098538, 603.662558680978, 0.297302040267912, 0.331548878022579, 0.0091264784912407, 3.23354116924509, 31
611.49, 33.11, -19.87, 44.38, 0.39, 1.27, NA, 11.27, 64.25, 9.79, -0.88, 20, "all", 50, 346.722628047658, 0.389810200762231, 4.39971503194504, 37.4500216359168, 346.703051070057, 332.450347712599, 366.668199422038, 0.340691770966265, 0.436173510299758, 0.0248884111741097, 8.86861779712849, 31
773.49, 31.53, -30.66, 44.56, 0.3, 0.85, NA, 13.04, 75.22, 11.66, -0.55, 20, "all", 100, 525.599448157152, 0.315899571925689, 3.81015061825405, 36.6586111811947, 525.441157754143, 514.694665580321, 536.762883170085, 0.290716165490475, 0.340708456073724, 0.0123851674613952, 5.48741556069041, 31
685.7, 31.31, -30.17, 45.08, 0.29, 0.92, NA, 13.77, 75.25, 11.81, -0.63, 20, "all", 200, 470.134111817082, 0.320535991816884, 3.58482628909942, 36.5691730995796, 469.896429952424, 467.162625870383, 474.417569062095, 0.309779044014218, 0.331042385215231, 0.0054046520732267, 1.82194251917491, 31
670.66, 32.99, -Inf, 43, 0.13, 1.59, NA, 10.02, Inf, 17.13, -1.47, 25, "all", 50, 539.819207228366, 0.144711894257717, 5.65902376842484, 38.2731527618127, 594.1834450068, 526.055275262044, 553.356562048533, 0.122217428310691, 0.170227941782086, 0.0122637038752325, 6.86065675672514, 31
790.75, 31.71, -39.62, 44.72, 0.25, 0.89, NA, 13.01, 84.33, 12.81, -0.64, 25, "all", 100, 567.942135230376, 0.263849929191275, 3.89704011110686, 37.1983505508939, 674.8878027768, 560.626545346893, 575.584097833866, 0.248214401394781, 0.279950919887714, 0.007902066916599, 3.72326360728302, 31
749.06, 33.46, -Inf, 44.3, 0.2, 1.19, NA, 10.84, Inf, 13.52, -0.98, 25, "all", 200, 537.153016292606, 0.217428526652303, 4.92432867997233, 38.6036335887109, 620.388105223897, 531.376362430982, 542.997014669033, 0.206866022016566, 0.227336227821673, 0.00547514884810031, 2.98800296835619, 31
840.03, 28.92, -34.57, 47.12, 0.28, 0.68, NA, 18.2, 81.69, 13.63, -0.4, 15, "all", 50, 664.34979956132, 0.305046985619517, 2.65886330390123, 35.088262133976, 538.294569383059, 656.539538159589, 671.461290639389, 0.28947163141299, 0.322338794377189, 0.00823371892337134, 3.82478413471296, 32
956.3, 30.54, -38.78, 46.8, 0.24, 0.82, NA, 16.26, 85.59, 13.79, -0.58, 15, "all", 100, 721.618424834765, 0.27358310866941, 3.0441513987742, 36.7087576576692, 597.913397876029, 713.740121777005, 728.885359565351, 0.259729134879962, 0.290977457595225, 0.00781649468751835, 4.01700775806738, 32
780.15, 29.48, -32.79, 46.8, 0.27, 0.7, NA, 17.32, 79.59, 13.2, -0.42, 15, "all", 200, 595.455709126833, 0.31374922881258, 2.80203855659694, 35.4281327975611, 479.771978761562, 589.437374672141, 602.163635680118, 0.297756904824304, 0.330670683880421, 0.00885588384423359, 3.25282229743699, 32
608.29, 33.09, -19.32, 44.43, 0.4, 1.26, NA, 11.35, 63.75, 9.75, -0.87, 20, "all", 50, 342.817915671217, 0.39518220378249, 4.36380814769359, 37.4222913882679, 342.796643334334, 329.843270536457, 362.457003187941, 0.348012273673057, 0.443891177027014, 0.0245286705246786, 8.46674016751959, 32
770.6, 31.53, -30.68, 44.55, 0.3, 0.85, NA, 13.02, 75.22, 11.66, -0.55, 20, "all", 100, 523.673268339016, 0.315749361332345, 3.81527765420395, 36.6553686802472, 523.517035380454, 512.680796165362, 533.762661716511, 0.292793773365959, 0.341774940947742, 0.0121870755865843, 5.29292526849222, 32
683.19, 31.32, -30.11, 45.04, 0.29, 0.93, NA, 13.72, 75.16, 11.78, -0.64, 20, "all", 200, 467.753543959683, 0.320815484123698, 3.60019879476558, 36.5721003878751, 467.524925563664, 464.403792075205, 471.573052614785, 0.310164608971382, 0.3319366955088, 0.00542334307185676, 1.81863388229497, 32
666.98, 32.98, -Inf, 43.02, 0.13, 1.59, NA, 10.04, Inf, 17.04, -1.46, 25, "all", 50, 535.994007521157, 0.145990433459755, 5.63671482864544, 38.2636334454861, 590.471620515682, 523.187835902701, 550.951806847159, 0.121012397245271, 0.17210522989237, 0.0133467153495713, 6.93394033902071, 32
785.61, 31.72, -39.86, 44.71, 0.25, 0.88, NA, 12.99, 84.57, 12.84, -0.64, 25, "all", 100, 564.9596015537, 0.26260070899833, 3.90361973558694, 37.2092686838236, 670.813337856715, 557.47470335091, 571.853859429433, 0.247005324044217, 0.277411779179942, 0.00811744918696474, 3.76051625944579, 32
745.12, 33.45, -Inf, 44.3, 0.2, 1.19, NA, 10.85, Inf, 13.56, -0.98, 25, "all", 200, 535.353024524852, 0.216388928226397, 4.91908804078895, 38.6050865568893, 617.881585500972, 529.359401106073, 541.301325824348, 0.204648383197056, 0.228300556820871, 0.00593381743344496, 3.04870382486296, 32
836.53, 28.96, -34.83, 47, 0.28, 0.68, NA, 18.04, 81.84, 13.62, -0.41, 15, "all", 50, 660.651365384078, 0.303109352440281, 2.68482732029501, 35.1261863342395, 536.049293070673, 653.23567264966, 667.83232572247, 0.287981577676967, 0.31986999600757, 0.0081699040825476, 3.80738250491704, 33
953.52, 30.56, -38.9, 46.76, 0.24, 0.82, NA, 16.2, 85.66, 13.78, -0.58, 15, "all", 100, 719.303525168431, 0.272847722756788, 3.05771749582587, 36.7205567971302, 596.30101634112, 711.542896271328, 726.88461439302, 0.25811522828133, 0.288936336629785, 0.00785504002618874, 4.04810767078051, 33
778.02, 29.47, -32.73, 46.8, 0.27, 0.7, NA, 17.33, 79.53, 13.19, -0.42, 15, "all", 200, 593.813955509021, 0.314213538058608, 2.80038263296575, 35.4173267114901, 478.294440732713, 588.233271627225, 600.269337029442, 0.296173316720863, 0.332595193652339, 0.008936871255824, 3.05980998762113, 33
604.07, 33.08, -19.27, 44.45, 0.4, 1.27, NA, 11.38, 63.72, 9.75, -0.87, 20, "all", 50, 340.459357612414, 0.395759186409416, 4.35010383219784, 37.4143700200395, 340.437488631728, 325.415783661708, 359.487895658512, 0.348044389272966, 0.445713439795996, 0.0247472462251399, 8.43595427018189, 33
767.7, 31.54, -30.42, 44.49, 0.3, 0.85, NA, 12.95, 74.91, 11.6, -0.55, 20, "all", 100, 520.190198988148, 0.317301464019839, 3.83602648434251, 36.6422469495418, 520.040799005325, 509.20312508973, 530.604181276768, 0.296101838391088, 0.343852079631259, 0.0123462148930899, 5.501459800703, 33
680.63, 31.34, -30.11, 44.98, 0.29, 0.93, NA, 13.64, 75.09, 11.76, -0.64, 20, "all", 200, 465.53059841089, 0.320742807710862, 3.62156570083394, 36.569475768141, 465.312876574858, 462.302477511899, 469.575751956814, 0.309904263924773, 0.331349588278037, 0.00536644598612724, 1.84807172726562, 33
658.54, 33.01, -Inf, 42.98, 0.12, 1.6, NA, 9.97, Inf, 17.16, -1.48, 25, "all", 50, 530.197884013585, 0.144157681396834, 5.69167161169972, 38.28186747829, 583.38142465426, 516.789257859382, 544.042534043833, 0.121565612159252, 0.170713813842138, 0.0126350074137356, 6.97889592769692, 33
781.34, 31.76, -Inf, 44.54, 0.25, 0.9, NA, 12.78, Inf, 12.81, -0.65, 25, "all", 100, 561.919482273575, 0.260308853086879, 3.97777878204055, 37.2135915882283, 666.373932946138, 554.877829947448, 569.081517337673, 0.245324621613141, 0.275505113144089, 0.00805597101573782, 3.67755363849189, 33
740.55, 33.43, -Inf, 44.3, 0.2, 1.19, NA, 10.87, Inf, 13.62, -0.99, 25, "all", 200, 533.483776642909, 0.214925995893038, 4.91475287219677, 38.6052577184026, 615.12562330763, 527.465071622948, 539.041584527879, 0.203686288280276, 0.22650513996506, 0.00577104690427204, 2.90288817453029, 33
829.88, 28.96, -35.38, 47.02, 0.28, 0.68, NA, 18.07, 82.4, 13.7, -0.4, 15, "all", 50, 657.305968908633, 0.299727101613889, 2.68311144054968, 35.1593420597812, 534.577888491887, 649.598698257456, 664.183719479176, 0.283903684284167, 0.316811168347344, 0.0082660166458075, 3.75429665657178, 34
950.5, 30.55, -38.76, 46.7, 0.24, 0.83, NA, 16.15, 85.47, 13.75, -0.59, 15, "all", 100, 716.434687375306, 0.273571874281554, 3.06683881947879, 36.6968504925931, 593.629280145198, 707.920886799808, 724.701968688338, 0.257773838219992, 0.288621144636287, 0.00800341460963717, 4.21155585881504, 34
775.54, 29.43, -32.2, 46.86, 0.28, 0.7, NA, 17.42, 79.06, 13.14, -0.42, 15, "all", 200, 591.451500151689, 0.317966053006184, 2.78168908334348, 35.3582303576043, 475.145828071295, 585.618120943744, 597.755487128318, 0.299672558874903, 0.334256530626963, 0.00881216607754007, 3.06794963202679, 34
600.05, 33.11, -18.93, 44.47, 0.4, 1.27, NA, 11.36, 63.4, 9.71, -0.87, 20, "all", 50, 336.129633626119, 0.39876961636676, 4.3560011937949, 37.4297517307098, 336.108494475563, 322.847157939052, 355.789299421684, 0.35176193661746, 0.442278559982883, 0.0233250863889522, 8.29348907242437, 34
763.27, 31.5, -30.46, 44.57, 0.3, 0.84, NA, 13.07, 75.03, 11.65, -0.54, 20, "all", 100, 518.338986474775, 0.317330911548705, 3.79843831230483, 36.6345295247665, 518.177165665129, 506.938663272045, 529.015963452804, 0.294324278286219, 0.342115491158833, 0.0122611337841056, 5.46449165787468, 34
677.51, 31.34, -30.12, 44.97, 0.29, 0.93, NA, 13.63, 75.09, 11.76, -0.64, 20, "all", 200, 463.25407551772, 0.320643054625265, 3.62624346799371, 36.5743594043298, 463.040011159566, 459.994140334688, 467.058344871982, 0.309732257207171, 0.331154708909298, 0.0054451236747913, 1.81700209474301, 34
653.39, 33.02, -Inf, 43.01, 0.13, 1.59, NA, 9.99, Inf, 17.08, -1.46, 25, "all", 50, 525.184009267469, 0.145218450432646, 5.67545703234684, 38.2889753716788, 578.270539711242, 512.67557524393, 539.226953167455, 0.122113479604521, 0.172532276339831, 0.0129024523289884, 6.82189414630461, 34
776.06, 31.76, -Inf, 44.53, 0.25, 0.89, NA, 12.76, Inf, 12.85, -0.65, 25, "all", 100, 559.328042918627, 0.258384538753272, 3.98784722586032, 37.2242809182953, 662.484670170683, 551.337053362587, 566.699952515775, 0.242316178656676, 0.275056584941376, 0.00825135740985153, 3.97586348686574, 34
738.03, 33.46, -Inf, 44.28, 0.2, 1.18, NA, 10.82, Inf, 13.6, -0.98, 25, "all", 200, 530.942950154909, 0.215256144381555, 4.93833519920647, 38.6110475594779, 612.336291144265, 525.039325532722, 536.930707849489, 0.204339640388797, 0.228269193885122, 0.00594141796182669, 3.12465127730711, 34
827.39, 29.03, -35.59, 46.81, 0.28, 0.69, NA, 17.78, 82.4, 13.64, -0.41, 15, "all", 50, 653.095773143869, 0.297957950482507, 2.72882683321096, 35.2035111913562, 531.856919716286, 645.999143585211, 660.475503578416, 0.283211431321232, 0.314794874545712, 0.00843618510563615, 3.68281284932204, 35
948.41, 30.57, -38.8, 46.67, 0.24, 0.83, NA, 16.1, 85.47, 13.73, -0.59, 15, "all", 100, 714.390708152691, 0.273313782159418, 3.07692731533339, 36.7068240038124, 592.04387220759, 706.239346986029, 721.540586397642, 0.259451346375757, 0.289233417204486, 0.00751290219582581, 3.96896956467771, 35
773.84, 29.44, -32.23, 46.86, 0.28, 0.7, NA, 17.42, 79.09, 13.15, -0.42, 15, "all", 200, 590.056827043392, 0.317714027991237, 2.7827087458365, 35.3681467899515, 474.109222498967, 584.17043309603, 595.833675005076, 0.30032889116455, 0.335782864215235, 0.00898264639966224, 3.01395987287462, 35
592.43, 33.15, -19.66, 44.44, 0.39, 1.27, NA, 11.29, 64.1, 9.78, -0.87, 20, "all", 50, 334.405260863517, 0.391570154606639, 4.39149383388357, 37.4904028661891, 334.386436739736, 320.867249921949, 352.945426250481, 0.345177512670247, 0.443064472374449, 0.0246593291332989, 8.13838074870931, 35
761.21, 31.53, -29.89, 44.47, 0.31, 0.86, NA, 12.93, 74.36, 11.52, -0.55, 20, "all", 100, 513.687684150329, 0.3208733875759, 3.83657329099427, 36.6089704243091, 513.538031706416, 503.631808866623, 523.766141454633, 0.298910038160758, 0.345435685475061, 0.0117705206076339, 5.15426421536486, 35
674.93, 31.35, -30.09, 44.98, 0.29, 0.93, NA, 13.63, 75.07, 11.75, -0.63, 20, "all", 200, 461.312530169836, 0.320787305188286, 3.62622457549321, 36.5786280844984, 461.099752940647, 458.06051395716, 464.863946365684, 0.310114026815341, 0.33206035056575, 0.00550821740313692, 1.8015319375887, 35
647.42, 33.04, -Inf, 42.99, 0.12, 1.59, NA, 9.94, Inf, 17.16, -1.46, 25, "all", 50, 520.993669621232, 0.144014780134133, 5.71198214749586, 38.3043810137844, 573.201754961111, 508.235308031257, 534.42957224844, 0.119643822095296, 0.169523297703372, 0.0127726695072005, 6.71708147067744, 35
770.43, 31.76, -Inf, 44.59, 0.25, 0.88, NA, 12.83, Inf, 12.86, -0.64, 25, "all", 100, 555.044881552925, 0.259046400619686, 3.96604988910014, 37.2355254780176, 657.659021774239, 547.310164042552, 562.447967614557, 0.242157314872257, 0.274781407227861, 0.00811366404746927, 3.82840961499485, 35
734.33, 33.46, -Inf, 44.26, 0.2, 1.19, NA, 10.8, Inf, 13.59, -0.99, 25, "all", 200, 528.249473355781, 0.215114233840866, 4.95216708791146, 38.608318359986, 609.175529026619, 522.389979901683, 533.590359290591, 0.204409654441733, 0.225886542168391, 0.00555332072646698, 2.87571963254943, 35
820.71, 29.03, -36.28, 46.73, 0.27, 0.69, NA, 17.7, 83.02, 13.71, -0.41, 15, "all", 50, 649.311120925852, 0.2936789497345, 2.74463603438649, 35.2437192799461, 530.352097452735, 641.623407718047, 656.261239342148, 0.278476383611373, 0.310597472739776, 0.0082477520208687, 3.72609673286035, 36
945.48, 30.59, -38.92, 46.59, 0.24, 0.83, NA, 15.99, 85.51, 13.71, -0.59, 15, "all", 100, 711.64852421925, 0.272490279873274, 3.09949763342054, 36.7183309318043, 590.111516373544, 703.469042110194, 720.030321466124, 0.2559122283037, 0.290649569704391, 0.00855999073331419, 4.30642646431416, 36
771.11, 29.43, -32.22, 46.88, 0.28, 0.7, NA, 17.45, 79.1, 13.15, -0.42, 15, "all", 200, 588.253238483153, 0.317823405292048, 2.77800754729571, 35.3628577973386, 472.620374882751, 582.896319106687, 594.698377190608, 0.30078452150164, 0.334718934913958, 0.00870036460927806, 2.97203622317488, 36
586.72, 33.15, -19.7, 44.4, 0.39, 1.29, NA, 11.26, 64.1, 9.77, -0.89, 20, "all", 50, 331.311851781865, 0.391149451350387, 4.40690106838284, 37.4820974621974, 331.293751672034, 317.353618953753, 350.214025121988, 0.347030471788859, 0.439162396997814, 0.0239552326196898, 8.41109611020724, 36
758.19, 31.52, -29.52, 44.56, 0.31, 0.85, NA, 13.05, 74.08, 11.52, -0.54, 20, "all", 100, 510.742826169564, 0.323631306472961, 3.79762805524402, 36.6011005220502, 510.580632533706, 500.400318240887, 521.817066697045, 0.300534936915961, 0.349242318115406, 0.0125314656217428, 5.46449603818773, 36
672.73, 31.38, -30.04, 44.92, 0.29, 0.93, NA, 13.54, 74.95, 11.73, -0.64, 20, "all", 200, 458.910227250777, 0.320997818789866, 3.6505139917247, 36.5858237266323, 458.709805790581, 455.531659569033, 462.710401367633, 0.3113064617272, 0.330950837186805, 0.00529695690366275, 1.73097685492961, 36
641.22, 33.05, -Inf, 42.99, 0.12, 1.59, NA, 9.94, Inf, 17.16, -1.46, 25, "all", 50, 515.955542969795, 0.14405496911261, 5.71250213378675, 38.3051173401791, 567.673963150125, 503.896350493348, 529.285376353568, 0.118755091918328, 0.16849965290131, 0.0128268046293816, 6.60492571900478, 36
764.94, 31.77, -Inf, 44.52, 0.24, 0.88, NA, 12.74, Inf, 12.88, -0.64, 25, "all", 100, 552.036852077196, 0.256937329107771, 3.99817423564985, 37.2388778907763, 653.253748512434, 543.939893097987, 559.65665585188, 0.241030385486396, 0.273046996699225, 0.00832648768027085, 3.97242327102738, 36
730.82, 33.45, -Inf, 44.25, 0.2, 1.19, NA, 10.8, Inf, 13.63, -0.99, 25, "all", 200, 526.634993126596, 0.214138911957691, 4.95472739616471, 38.6039778541259, 606.920986834622, 520.850652674214, 532.340470772662, 0.203134098102582, 0.22561937382384, 0.00577896999580927, 2.93395798666906, 36
816.46, 29.08, -36.66, 46.68, 0.27, 0.69, NA, 17.6, 83.34, 13.73, -0.42, 15, "all", 50, 645.686625829851, 0.291218643552035, 2.76232318027053, 35.2958494354454, 528.306660482847, 638.377565251433, 652.464843567869, 0.275264591111018, 0.307616902953324, 0.00851354138609809, 3.5739637661243, 37
943.28, 30.58, -38.79, 46.61, 0.24, 0.83, NA, 16.03, 85.4, 13.7, -0.59, 15, "all", 100, 709.982320248298, 0.273273065177785, 3.09108926546487, 36.7029304622168, 588.410700018106, 702.188422506767, 717.312635236739, 0.258370861039965, 0.288940473760282, 0.0077668104860947, 3.87226839184367, 37
769.6, 29.45, -32.16, 46.79, 0.28, 0.71, NA, 17.33, 78.95, 13.11, -0.43, 15, "all", 200, 586.011246631244, 0.318065925730101, 2.7968632895359, 35.3622699710171, 470.754943795526, 580.162121438317, 591.821899363838, 0.301309447598634, 0.335504686098748, 0.00875159461237711, 3.02952137307757, 37
583.6, 33.15, -19.47, 44.46, 0.39, 1.27, NA, 11.31, 63.94, 9.76, -0.87, 20, "all", 50, 328.708560395122, 0.393296702324279, 4.3814210608597, 37.4841638397662, 328.689574701827, 316.923738600212, 346.986486992213, 0.346912559646978, 0.438558924771271, 0.0240378642650283, 7.72063751947084, 37
